VUIDNO,PCTCOD,PCTSPT,EDRDAT,DOB,GENDER,LSTNAM,FSTNAM,MIDNAM,BLKNUM,STRPRE,STRNAM,STRTYP,UNITYP,UNITNO,RSCITY,RZIPCD,SUSIND,G22VOTED,G24VOTED,P26VOTED
1007252706,419,C,20220520,19690808,M,Murphy,Paul,E,8564,E,Parmer,CIR,APT,310,Pflugerville,78660,,Y,,Y
1096845712,419,,20110716,19940325,F,Price,Rebecca,Lee,1600,,Creekside,CIR,,,Cedar Park,78613,,,,Y
1098580063,420,A,20090514,19660719,F,Clark,Susan,Marie,3500,,Brodie,CIR,,,Pflugerville,78660,,,Y,
1068491312,420,,20100122,19390702,M,Rodriguez,Eric,E,3423,N,Escarpment,WAY,,,Del Valle,78617,,,,Y
1060399140,420,,20231027,19600202,M,Sanders,Joshua,,7800,E,Pecan,RD,,,Cedar Park,78613,,Y,,
1049092062,420,B,20250701,19690504,F,Walker,Ana,Marie,5600,E,Riverside,RD,,,Austin,78759,,,,
1067527548,420,A,20110425,19881019,M,Young,Matthew,Marie,5405,S,Maple,LN,,,Del Valle,78617,,Y,,Y
1096019608,421,A,20160328,19580505,F,Coleman,Jennifer,J,5153,,Cedar,DR,,,Pflugerville,78660,,Y,Y,Y
1018798648,421,A,20221215,19450118,M,Coleman,William,Rose,9600,,Magnolia,LN,APT,86,Pflugerville,78660,,Y,,Y
1094313177,421,C,20191114,19730307,F,Cruz,Isabella,L,2193,,Lakeview,PL,,,Round Rock,78681,,Y,Y,Y
1016666674,421,A,20170701,19850801,F,Lopez,Grace,M,8907,E,Congress,DR,APT,258,Leander,78641,,Y,Y,Y
1047004981,422,B,20130518,19350114,M,Anderson,Charles,,4619,W,Slaughter,CT,,,Cedar Park,78613,,,,Y
1002852515,422,,20120202,20000312,F,Chen,Barbara,Marie,7532,S,Braker,BLVD,,,Leander,78641,,,,Y
1084648333,422,B,20110103,19371102,M,Flores,Anthony,,1000,S,Riverside,WAY,#,223,Leander,78641,,Y,,
1001836033,422,B,20160424,19370901,F,Henderson,Laura,Ann,6655,E,Braker,BLVD,,,Leander,78641,,,,
1051780303,423,,20250426,19360504,M,Campbell,Charles,,5731,,Sycamore,PL,,,Leander,78641,,,,
1043268037,423,A,20240603,19811227,F,Chen,Karen,R,9795,W,Balcones,CIR,,,Austin,78758,,,Y,
1071724212,423,B,20200309,20030125,F,Clark,Jessica,Marie,3991,,Menchaca,DR,,,Leander,78641,,Y,Y,Y
1045970383,423,B,20140508,19380905,F,Moore,Susan,R,7600,,Lakeview,PL,,,Leander,78641,,Y,,
1027867971,423,B,20080825,19360712,F,Taylor,Elizabeth,Lee,5300,W,Lamar,CIR,,,Round Rock,78664,,,Y,Y
1009470269,423,B,20210502,19391215,M,Taylor,Kevin,L,8388,E,Live Oak,CIR,,,Round Rock,78664,,,Y,
1040346112,423,C,20191222,19570526,F,Young,Ana,J,6236,N,Guadalupe,CIR,UNIT,19,Leander,78641,,,Y,Y
1019993681,424,B,20191126,19540712,F,Allen,Mary,,4736,W,Magnolia,DR,,,Pflugerville,78660,,,Y,Y
1092741225,424,,20141026,19560210,F,Chen,Karen,J,5495,N,Menchaca,BLVD,,,Austin,78748,,,,Y
1051078819,425,A,20180213,20040707,F,Hill,Linda,Rose,2284,N,Live Oak,CT,,,Leander,78641,,Y,Y,
1041381646,425,C,20140418,19410126,F,Jones,Patricia,Ann,9400,,Elm,PL,,,Austin,78701,,Y,Y,Y
1094949370,425,A,20080321,19890721,F,Robinson,Mary,L,2697,,Menchaca,AVE,,,Del Valle,78617,,Y,Y,
1041544360,425,,20121017,19950328,F,Sanchez,Margaret,L,3600,,Creekside,WAY,,,Del Valle,78617,,,Y,Y
1020642669,426,C,20161207,19790410,M,Brown,Joshua,Rose,5573,N,Live Oak,TRL,STE,270,Austin,78751,,Y,Y,Y
1057501580,426,,20180421,19451112,F,Howard,Emily,Rose,9282,,Menchaca,TRL,UNIT,311,Leander,78641,,Y,Y,
1036951929,426,,20181203,19791227,M,Miller,Thomas,,6572,,Sycamore,CT,,,Cedar Park,78613,,Y,Y,
1018538423,426,A,20090311,19941022,F,Young,Michelle,,5900,,Parmer,DR,,,Round Rock,78664,,Y,Y,Y
1044789792,427,C,20160806,19370726,M,Campbell,John,E,4060,W,Maple,TRL,,,Leander,78641,,,Y,
1071386714,427,C,20191218,20060220,M,Garcia,Eric,L,1940,,Balcones,CIR,,,Pflugerville,78660,,Y,Y,Y
1079299703,427,A,20250819,19991205,M,Hernandez,Andrew,A,8523,N,Maple,RD,,,Round Rock,78665,,,,
1054449592,427,A,20221105,19771006,M,Kelly,Miguel,A,4600,N,Pecan,AVE,,,Leander,78641,S,Y,,Y
1086551638,427,C,20130917,19960810,M,Murphy,Anthony,Ann,1400,,Lakeview,WAY,,,Leander,78641,,,Y,
1066474005,427,A,20180705,19680109,M,Scott,James,Marie,1521,W,Anderson,LN,UNIT,219,Austin,78759,,,Y,
1053577338,428,B,20210825,19780702,M,Barnes,David,L,575,,Brodie,CIR,,,Leander,78641,,,Y,
1050013818,428,A,20080910,19690226,M,Gray,Matthew,Ann,6000,,Elm,LN,,,Round Rock,78664,,,,
1076470325,428,A,20160210,19520711,F,Miller,Stephanie,R,7265,E,Magnolia,WAY,STE,63,Del Valle,78617,,Y,Y,
1033632894,428,,20160515,19710815,F,Murphy,Lisa,R,3800,E,Parmer,LN,,,Austin,78703,,,Y,Y
1056465518,429,B,20120908,19641005,F,Garcia,Sofia,,8200,,Parmer,RD,STE,133,Pflugerville,78660,,Y,,
1094547485,429,B,20240219,19531204,M,Lee,Miguel,Rose,3000,N,Balcones,WAY,,,Cedar Park,78613,,,,
1053443677,429,B,20120428,20020709,M,Scott,Jose,M,8952,E,Lamar,AVE,,,Leander,78641,,Y,,Y
1026707261,429,C,20101226,19680306,F,Smith,Nancy,Lee,3133,,Congress,ST,UNIT,26,Leander,78641,,,,
1076290122,430,,20131116,20040205,M,Thomas,Eric,J,7700,,Oak,DR,,,Pflugerville,78660,,Y,Y,
1068202673,430,,20211202,20000908,F,White,Karen,,7600,,Hillside,WAY,UNIT,10,Round Rock,78664,,,Y,
1071264575,430,,20110411,19390206,F,White,Michelle,Rose,722,W,Escarpment,RD,,,Pflugerville,78660,,Y,Y,Y
1061513390,431,,20160406,19460925,F,Mitchell,Melissa,J,1700,W,Sycamore,PL,,,Cedar Park,78613,,,,Y
1094884131,431,B,20250601,19850716,F,Peterson,Sandra,Lee,3361,,Guadalupe,CT,,,Leander,78641,,Y,,
1025466711,431,B,20090926,19781104,F,Sanders,Grace,,4743,,Far West,CIR,#,280,Cedar Park,78613,,Y,,Y
1084310130,431,,20191218,19720717,M,Smith,Kevin,Lee,1286,,Pecan,DR,,,Austin,78705,,Y,Y,Y
1044203282,431,,20210624,19870105,F,Williams,Laura,A,9400,S,Guadalupe,AVE,,,Round Rock,78665,,Y,,
1042569631,432,C,20120510,19460222,M,Cruz,Paul,R,7018,W,Lamar,CIR,UNIT,1,Leander,78641,,,Y,Y
1061375048,432,,20090623,19820621,M,Lopez,Luis,R,500,,Pecan,LN,,,Del Valle,78617,,,Y,Y
1038856149,432,,20120514,19660905,M,Rivera,Joshua,J,1862,N,Anderson,CT,,,Leander,78641,S,Y,,
1072452889,432,A,20210427,19641012,M,Taylor,John,M,8394,,Far West,WAY,,,Cedar Park,78613,,Y,Y,Y
1086484955,433,A,20220422,19380803,M,Henderson,Christopher,Marie,7700,,Far West,LN,,,Austin,78758,,Y,,
1064880895,433,B,20080421,19781013,F,Jackson,Ashley,A,5800,N,Congress,BLVD,APT,31,Pflugerville,78660,,Y,,Y
1008210626,433,B,20100506,19770516,F,Kelly,Ana,J,5866,,Magnolia,TRL,#,110,Cedar Park,78613,,,,
1084670696,433,,20250202,19940709,F,Nelson,Karen,A,5992,S,Lakeview,TRL,,,Del Valle,78617,,Y,Y,Y
1074850480,433,,20210405,19810504,F,Taylor,Karen,Ann,4400,E,Far West,LN,,,Pflugerville,78660,,,Y,
1017375502,434,C,20210921,19490918,F,Anderson,Maria,M,708,N,Lamar,LN,,,Leander,78641,,Y,Y,Y
1036957291,434,B,20201017,19601027,M,Cooper,Paul,R,3900,N,Anderson,CIR,UNIT,90,Del Valle,78617,,Y,Y,
1032485304,434,,20150119,19840604,M,Cox,Carlos,J,4850,W,Parmer,TRL,,,Del Valle,78617,,,Y,
1099643653,434,B,20170603,19420213,F,Lee,Sofia,J,1500,E,Slaughter,CIR,,,Austin,78701,,Y,,
1087015140,434,B,20131203,19580822,F,Patel,Karen,Ann,9400,,Lamar,CIR,,,Round Rock,78681,,,Y,Y
1007574337,435,C,20170727,19741211,F,Cooper,Ashley,R,4103,W,Duval,BLVD,,,Round Rock,78664,,,,
1007742989,435,A,20110927,20070713,M,Garcia,Miguel,Rose,4028,,Oak,WAY,,,Leander,78641,,Y,Y,
1032564019,435,A,20080510,19580828,M,Patel,Jose,Rose,7502,S,Sycamore,BLVD,,,Del Valle,78617,,,Y,
1013182056,436,B,20080228,19410325,F,Baker,Jessica,Ann,5281,,Guadalupe,LN,,,Austin,78758,,,Y,
1027135471,436,A,20230106,19930722,F,Gomez,Barbara,,7747,W,Cedar,PL,,,Leander,78641,,,,
1017765863,436,B,20110207,19531112,M,Hall,Luis,E,2300,,Anderson,CT,,,Austin,78748,,Y,Y,Y
1069993417,436,B,20091107,19771013,M,Hill,William,R,3288,,Cedar,BLVD,UNIT,251,Del Valle,78617,,Y,,
1093515468,436,A,20140607,20030510,F,King,Mary,Lee,6159,,Sycamore,LN,,,Del Valle,78617,,Y,Y,Y
1073643884,436,,20240306,19500716,F,Ramos,Melissa,,8000,,Congress,LN,STE,231,Cedar Park,78613,,Y,Y,Y
1031265963,436,B,20211018,19750404,F,Ward,Sandra,Marie,1058,W,Hillside,LN,,,Cedar Park,78613,,,Y,Y
1033778373,437,,20180716,19391105,M,Jones,Brian,Ann,5307,E,Far West,RD,APT,329,Austin,78741,,Y,Y,Y
1028114773,437,C,20181012,19941219,M,Murphy,Kevin,Ann,1400,,Live Oak,BLVD,,,Cedar Park,78613,,Y,Y,
1011416570,437,B,20200820,19780219,F,Rodriguez,Grace,Ann,3800,W,Guadalupe,CT,,,Del Valle,78617,,,,Y
1049578472,438,A,20231014,19530819,M,Barnes,John,Lee,9903,S,Parmer,CT,,,Cedar Park,78613,S,Y,Y,
1066039789,438,C,20110227,20031220,F,Bennett,Karen,,1900,W,Duval,PL,UNIT,198,Del Valle,78617,,,Y,Y
1024923047,438,,20230603,19400109,F,Flores,Amy,Rose,4595,S,Lamar,TRL,,,Cedar Park,78613,,,Y,
1013968393,438,C,20230517,19601028,M,Green,William,M,4700,E,Creekside,DR,,,Pflugerville,78660,,Y,,
1075759174,439,B,20200418,19900314,M,Baker,Michael,Ann,9171,N,Escarpment,AVE,STE,126,Austin,78753,,Y,,
1023576502,439,A,20170605,19730806,F,Chen,Rebecca,E,3226,W,Burnet,AVE,#,367,Leander,78641,,,Y,
1058721641,439,,20150311,19841211,M,Hernandez,Jacob,,2100,W,Parmer,TRL,,,Leander,78641,,Y,,Y
1064134049,439,C,20200616,19670316,M,Mitchell,William,Lee,600,S,Magnolia,RD,,,Del Valle,78617,,,Y,
1020859856,439,C,20170313,19871101,M,Ramos,John,,6300,,Maple,TRL,,,Round Rock,78665,,,Y,
1051917600,439,C,20190706,19451202,F,Roberts,Margaret,Marie,1200,E,Maple,WAY,,,Round Rock,78665,,,Y,Y
1005148775,439,B,20220422,19720415,F,Sanders,Amanda,A,3137,E,Pecan,TRL,#,203,Leander,78641,,Y,Y,Y
1035500059,439,B,20210328,19710109,F,Taylor,Olivia,J,2400,S,Menchaca,RD,,,Pflugerville,78660,,,Y,Y
1088915590,439,A,20100615,19660610,F,White,Michelle,,6100,,Oak,RD,,,Pflugerville,78660,,Y,,
1033754227,440,A,20090621,20040919,F,Adams,Linda,Lee,8200,,Braker,PL,,,Del Valle,78617,,,Y,
1053032021,440,C,20151206,19591128,M,Davis,Anthony,J,600,,Burnet,ST,,,Cedar Park,78613,,Y,,Y
1068478596,440,B,20190814,19660418,M,Jackson,Steven,L,1200,,Braker,CIR,APT,212,Leander,78641,S,,Y,
1028797173,440,,20200627,19390823,F,Nelson,Mary,Lee,1510,,Hillside,ST,#,105,Round Rock,78665,,,Y,Y
1082929219,440,,20200903,19840909,M,Richardson,Aaron,,8100,S,Braker,PL,,,Del Valle,78617,,Y,,Y
1033577401,440,B,20180605,20041104,M,Robinson,Paul,R,8500,E,Guadalupe,RD,,,Leander,78641,,,,Y
1056182389,440,C,20160406,19620714,M,Rodriguez,Luis,Marie,5223,,Hillside,LN,,,Cedar Park,78613,,,,Y
1038005348,440,,20221117,20030520,M,Rodriguez,Paul,E,6500,W,Elm,CIR,,,Pflugerville,78660,,Y,,
1025132432,440,B,20100820,19751014,F,Scott,Margaret,J,8258,,Burnet,LN,,,Leander,78641,,Y,Y,Y
1035696458,440,B,20150519,19640624,M,Wright,Anthony,,392,,Lakeview,TRL,,,Austin,78759,,Y,Y,Y
1027045845,441,C,20180815,19451208,M,Barnes,James,E,3700,,Lamar,ST,,,Austin,78705,,,,Y
1008998903,441,B,20201028,19750316,M,Barnes,Joshua,Rose,268,,Elm,WAY,,,Del Valle,78617,,,,
1086216247,441,C,20200718,19810404,F,Bennett,Michelle,M,7842,N,Slaughter,PL,,,Cedar Park,78613,,Y,Y,Y
1003345862,441,C,20100211,19490601,M,Chen,Brian,J,9800,,Lakeview,TRL,,,Austin,78702,,Y,Y,
1063161691,441,C,20231018,19880413,F,Wood,Laura,Rose,5900,N,Escarpment,ST,STE,267,Round Rock,78681,,Y,,
1088003820,442,B,20080707,19730209,M,Moore,Juan,Rose,8100,,Guadalupe,TRL,,,Cedar Park,78613,,,,Y
1000146903,442,,20100905,19350216,M,Peterson,Juan,M,2200,,Riverside,PL,,,Pflugerville,78660,,Y,,Y
1003834409,442,C,20230105,19710828,M,Walker,Jacob,,8900,N,Cedar,LN,,,Round Rock,78665,,,Y,Y
1076349444,443,B,20150605,19631005,M,Bailey,Jacob,Rose,5500,,Far West,BLVD,#,24,Cedar Park,78613,,Y,Y,Y
1049812103,443,A,20171211,19890513,F,Campbell,Elizabeth,,7737,E,Slaughter,RD,,,Pflugerville,78660,,Y,Y,Y
1074074671,443,A,20210813,19600402,F,Chen,Susan,M,3271,S,Magnolia,TRL,,,Pflugerville,78660,,Y,Y,Y
1007575494,443,,20090227,19440217,M,Green,Brian,Marie,3493,N,Oak,WAY,,,Austin,78723,,,,Y
1000675962,443,B,20160610,19790319,M,Jackson,Steven,R,6500,,Maple,RD,,,Del Valle,78617,,Y,Y,Y
1044993692,443,,20090222,19890625,F,Johnson,Jessica,L,984,,Hillside,TRL,,,Pflugerville,78660,,,Y,Y
1061893619,443,A,20160224,19971103,M,Kelly,Richard,A,2153,,Anderson,BLVD,,,Cedar Park,78613,,,,Y
1084103257,443,C,20120128,19450716,M,Young,Anthony,,9045,,Lamar,RD,,,Cedar Park,78613,,Y,Y,Y
1055569041,444,C,20180827,19981120,F,Brooks,Grace,R,600,S,Escarpment,TRL,,,Austin,78753,,,Y,Y
1040381478,444,B,20210121,19830502,F,Carter,Laura,,3651,E,Cedar,LN,,,Round Rock,78665,,Y,,Y
1021160981,444,B,20230724,20050524,F,Carter,Sandra,R,1800,,Lamar,CT,UNIT,96,Cedar Park,78613,,Y,Y,
1066753841,444,,20090708,19671203,M,Martin,James,M,3794,,Maple,BLVD,,,Round Rock,78681,,,,
1060509923,444,B,20080109,19820210,M,Murphy,Michael,,5833,,Pecan,BLVD,,,Austin,78745,,,Y,
1090470434,444,A,20151126,19671008,M,Patel,Paul,,4918,S,Maple,RD,APT,389,Leander,78641,,Y,Y,Y
1034012336,445,B,20110921,19890326,F,Allen,Olivia,M,909,,Sycamore,BLVD,APT,67,Austin,78702,,,,Y
1005370868,445,C,20101126,19700914,F,Anderson,Ashley,M,3821,E,Cedar,PL,UNIT,345,Cedar Park,78613,,Y,Y,Y
1035318739,445,C,20220302,19420714,M,Brooks,Jose,L,7538,W,Congress,WAY,#,6,Del Valle,78617,,,,
1056721804,445,C,20090623,19750913,F,Gray,Michelle,L,3000,S,Lamar,CIR,STE,2,Pflugerville,78660,,,Y,
1009199255,445,A,20190714,19490616,M,Henderson,Daniel,Rose,3637,N,Congress,CT,,,Leander,78641,,,Y,Y
1074600179,445,C,20150104,20030517,M,Reyes,Matthew,E,3100,,Pecan,CIR,,,Cedar Park,78613,,Y,,Y
1020699768,445,,20130313,20020122,F,Thomas,Ana,M,3281,N,Guadalupe,LN,,,Austin,78751,,Y,,Y
1075004391,446,B,20161117,19680707,M,Hall,Daniel,J,4100,,Elm,RD,#,29,Round Rock,78664,,Y,,Y
1017833164,446,B,20140716,19850805,M,Martin,Nathan,L,4100,,Creekside,DR,,,Del Valle,78617,,Y,Y,
1014650738,447,,20190523,19930525,M,Hall,Matthew,Marie,6400,,Parmer,TRL,,,Austin,78748,,,Y,Y
1051596447,447,,20100221,19440813,F,Howard,Lisa,Lee,8700,S,Maple,CIR,,,Del Valle,78617,,,Y,Y
1027400730,447,A,20110124,20060612,M,Williams,John,,4041,,Menchaca,AVE,,,Round Rock,78664,,Y,Y,
1090296289,448,A,20090903,19970813,F,Williams,Sofia,A,500,W,Magnolia,TRL,APT,64,Del Valle,78617,,Y,Y,
1047357642,449,C,20080216,19661002,F,Adams,Mary,E,1962,S,Oak,AVE,UNIT,3,Cedar Park,78613,,Y,Y,Y
1003783868,449,A,20101118,19980711,F,Allen,Elizabeth,Rose,2929,,Guadalupe,AVE,,,Austin,78745,,,Y,
1063390772,449,,20081015,19511004,M,Anderson,Mark,M,3274,,Hillside,TRL,,,Round Rock,78665,,Y,,Y
1041160356,449,C,20221201,19880615,M,Mitchell,Kevin,Marie,4768,S,Braker,CT,,,Pflugerville,78660,,,Y,Y
1060740481,449,,20101110,19711226,F,Perez,Amy,Marie,437,N,Live Oak,TRL,STE,73,Del Valle,78617,,,,Y
1051458700,449,,20130419,19950508,M,Rivera,Andrew,M,5700,S,Parmer,DR,,,Leander,78641,,Y,Y,
1088737633,449,C,20210402,19400311,F,Wright,Olivia,Marie,5596,W,Creekside,PL,,,Leander,78641,,,,Y
1002912049,450,,20210226,19440903,M,Gray,Nathan,A,8700,E,Sycamore,PL,,,Leander,78641,,,Y,Y
1011841104,451,A,20160419,19910328,F,Gomez,Jessica,R,1128,S,Lamar,PL,,,Pflugerville,78660,,,,
1094927095,451,,20080415,19610905,F,Gonzalez,Karen,A,1800,N,Slaughter,CIR,,,Del Valle,78617,,,,
1026003670,451,B,20161211,19820217,F,Robinson,Angela,J,4603,S,Live Oak,TRL,,,Del Valle,78617,,Y,Y,
1041547484,452,B,20220518,19640222,M,Adams,Brian,A,3877,,Pecan,ST,UNIT,130,Pflugerville,78660,,,Y,Y
1035189098,452,,20230513,20060624,M,Jackson,Miguel,A,9700,,Meadow,CIR,,,Leander,78641,,,,Y
1093992848,452,,20170302,19940402,M,King,Nathan,M,3329,W,Creekside,RD,UNIT,361,Leander,78641,,,Y,
1024710225,452,,20111219,19970402,F,Lewis,Barbara,L,5708,S,Parmer,DR,,,Austin,78701,,,Y,Y
1090576282,452,C,20120408,19490312,M,Patel,William,,5000,S,Oak,ST,,,Austin,78745,,Y,,Y
1033365180,452,B,20220115,19730217,M,Ramos,Miguel,A,5000,,Live Oak,AVE,STE,180,Pflugerville,78660,,,Y,
1020934502,452,B,20190408,19540313,F,Williams,Ana,,3300,N,Lakeview,BLVD,,,Leander,78641,,Y,,Y
1057189104,453,B,20151114,19750511,F,Howard,Emily,M,4200,,Brodie,LN,#,383,Austin,78759,,Y,Y,
1062120576,453,B,20250307,19930110,M,King,Jacob,Rose,127,W,Maple,RD,,,Del Valle,78617,,,,
1009967968,453,C,20220720,19761102,F,Taylor,Laura,,2276,,Congress,CIR,APT,91,Austin,78748,,,Y,Y
1029427068,453,A,20201014,19940818,M,Thompson,Brian,,6757,E,Lakeview,CIR,APT,293,Round Rock,78665,,Y,,Y
1034965597,453,C,20180911,19780320,M,Wilson,Mark,Marie,2900,S,Riverside,RD,,,Austin,78741,,,,
1096196905,454,A,20170918,20050210,M,Brooks,Joshua,,1200,S,Congress,CIR,,,Pflugerville,78660,,,,
1037658082,454,,20091212,20021118,M,Ramos,Matthew,,8547,,Escarpment,WAY,UNIT,181,Del Valle,78617,,Y,,
1006228784,455,C,20170421,19720128,M,Green,Thomas,M,8086,N,Menchaca,AVE,,,Leander,78641,,Y,Y,Y
1048673357,455,,20200807,19820421,M,King,Nathan,Marie,6500,W,Burnet,TRL,STE,145,Austin,78758,,Y,,Y
1081200797,455,B,20240901,19510926,M,Reyes,Nathan,L,8400,,Hillside,RD,,,Pflugerville,78660,,Y,,Y
1052683647,455,C,20140402,19870322,F,Ward,Stephanie,Marie,4000,W,Lakeview,ST,,,Austin,78751,,,Y,
1099007881,455,C,20220628,19820611,M,Wright,Brian,Marie,9500,S,Riverside,CT,,,Cedar Park,78613,,,Y,Y
1093469262,456,C,20211123,19991013,M,Cox,James,R,100,,Brodie,LN,,,Cedar Park,78613,,Y,,Y
1025487828,456,,20201118,19350705,F,Reyes,Patricia,Rose,2973,,Maple,AVE,STE,148,Del Valle,78617,,,,
1088443458,456,C,20130424,19951228,M,Scott,Eric,Rose,3000,,Pecan,RD,,,Round Rock,78665,,Y,Y,Y
1070270362,456,B,20240209,20040403,M,Watson,Steven,Marie,2400,W,Parmer,CIR,,,Cedar Park,78613,,Y,Y,Y
1037853180,457,,20150218,19590918,M,Cooper,Steven,M,1248,,Riverside,DR,APT,24,Cedar Park,78613,,,Y,Y
1085005096,457,A,20131218,19351110,F,Murphy,Karen,,8054,,Maple,CT,,,Leander,78641,,Y,Y,Y
1020553689,457,A,20200211,20041218,F,Peterson,Grace,,4000,,Live Oak,TRL,APT,200,Del Valle,78617,,Y,Y,
1060424336,457,A,20100916,19960212,M,Reyes,Luis,L,3146,S,Anderson,CIR,#,289,Pflugerville,78660,,,Y,Y
1015306781,458,C,20240422,19530219,M,Carter,Joseph,,9071,W,Braker,CIR,,,Round Rock,78665,,,Y,
1071724212,458,C,20141123,20030125,F,Clark,Jessica,Marie,3572,,Sycamore,BLVD,STE,257,Leander,78641,,,,
1000616196,458,B,20120717,19550611,M,King,Matthew,M,9600,E,Congress,BLVD,UNIT,252,Del Valle,78617,,Y,Y,Y
1089660677,458,,20200520,19680505,M,King,Thomas,J,5810,E,Braker,PL,UNIT,216,Austin,78751,,Y,Y,Y
1039452634,458,B,20120919,19490421,M,Lopez,Thomas,L,2634,,Maple,CIR,,,Leander,78641,,Y,,
1069452378,458,C,20210623,19920307,M,Reyes,Miguel,E,2500,,Meadow,PL,,,Austin,78741,,Y,Y,
1064133925,459,,20230826,19900709,M,Hall,Juan,,2199,E,Guadalupe,WAY,,,Cedar Park,78613,,,,
1012252156,459,A,20201013,19960120,M,Jackson,Anthony,M,3337,,Menchaca,ST,APT,292,Cedar Park,78613,,,,
1062733342,460,C,20200716,19660808,M,Anderson,Joshua,R,9847,,Anderson,DR,,,Austin,78751,,,Y,
1044453324,460,C,20090427,19980713,F,Coleman,Jessica,Rose,9880,,Guadalupe,WAY,,,Pflugerville,78660,,Y,Y,
1009525776,460,A,20200828,20010801,F,Cooper,Amanda,M,2900,,Maple,LN,STE,309,Austin,78748,,Y,,
1007744052,460,C,20160922,19370906,M,Gray,Joshua,M,4540,E,Magnolia,LN,,,Del Valle,78617,,,,Y
1001635076,460,A,20111128,19870324,M,Rivera,Mark,L,1122,E,Hillside,ST,,,Del Valle,78617,,,Y,Y
