VUIDNO,PCTCOD,PCTSPT,EDRDAT,GENDER,LSTNAM,FSTNAM,MIDNAM,BLKNUM,STRPRE,STRNAM,STRTYP,UNITYP,UNITNO,RSCITY,RZIPCD,SUSIND,G20VOTED,P22VOTED,G22VOTED,P24VOTED,P24PARTY,G24VOTED,P26VOTED,P26PARTY
1091014312,387,,20220823,F,Butler,Sarah,Kay,7773,N,Magnolia,LN,,,Del Valle,78617,,,Y,,Y,Lib,,,
1089411796,387,B,20181119,M,Carter,Thomas,Rose,7870,S,Metric,LN,,,Buda,78610,,,Y,Y,Y,Lib,,,
1034537842,387,B,20220905,M,Cox,Michael,Dean,6370,S,Braker,DR,,,Buda,78610,,Y,Y,Y,,,Y,Y,Lib
1044742810,387,A,20140311,M,Flores,Raymond,L,5400,N,Cesar Chavez,CT,,,Leander,78645,,,,Y,Y,Dem,Y,Y,Lib
1086072488,387,C,20230607,M,Griffin,Luis,,7600,W,Far West,BLVD,,,Leander,78641,,Y,Y,,,,,Y,
1071826154,387,,20130603,F,Long,Rebecca,,3170,E,Congress,CIR,,,Pflugerville,78660,,,Y,,Y,Lib,,Y,Rep
1093923877,387,A,20140723,M,Sanchez,Christopher,L,2714,W,Pinewood,PL,,,Del Valle,78617,,Y,Y,Y,Y,,Y,Y,Rep
1091887687,388,C,20140911,F,Gray,Emily,Jean,7991,,Spicewood Springs,PL,UNIT,237,Cedar Park,78613,,,,Y,Y,Lib,Y,Y,Rep
1022409413,388,D,20221203,M,Hayes,James,Grace,2800,,Jollyville,PL,,,Austin,78745,,,,Y,,,Y,Y,
1081408174,388,D,20190413,M,Hill,Ethan,J,1604,,Burnet,WAY,UNIT,23A,Leander,78641,,,,Y,,,Y,,
1007164502,388,B,20100812,M,Robinson,Ethan,Jean,1838,W,Convict Hill,AVE,#,E3,Pflugerville,78660,,Y,Y,,Y,,Y,Y,Lib
1043972007,389,B,20240215,F,Baker,Sarah,Ray,5544,,Manor,BLVD,,,Pflugerville,78660,,,,,,,,Y,
1082829374,389,,20120820,M,Campbell,Anthony,Ray,9505,S,Rio Grande,WAY,,,Manor,78653,,Y,Y,Y,,,Y,Y,Rep
1094287806,389,,20091215,F,Coleman,Angela,,3669,S,Oltorf,LN,#,3A,Round Rock,78665,,,,,,,Y,,
1043754416,389,B,20251219,M,Hughes,Miguel,,2674,N,Jollyville,TRL,,,Manor,78653,,Y,,Y,,,Y,,
1077400087,389,C,20140624,M,Miller,Juan,R,4700,,Cedar,LN,#,290,Del Valle,78617,,Y,Y,Y,Y,Rep,Y,Y,Lib
1070275356,389,,20090413,M,Torres,Anthony,J,3012,W,Sunset Valley,WAY,STE,26A,Manor,78653,,,Y,,,,,,
1082043378,390,B,20140326,F,Roberts,Michelle,Ray,7300,N,William Cannon,PL,,,Leander,78641,,,Y,Y,Y,Dem,,Y,Lib
1006328484,390,B,20190220,M,Scott,Brian,L,4300,,Howard,BLVD,,,Austin,78758,,Y,Y,Y,Y,Dem,Y,Y,Rep
1032032372,391,A,20191102,F,Flores,Grace,Marie,2511,,Rio Grande,LN,APT,416,Cedar Park,78613,,Y,,Y,Y,Rep,Y,Y,Rep
1078440990,391,B,20090407,M,Gray,Richard,Ray,4200,,Gattis School,ST,,,Cedar Park,78613,,,,,,,,Y,Rep
1062694340,391,D,20080416,M,Mitchell,Anthony,Kay,7465,,McNeil,BLVD,#,36B,Manor,78653,,,Y,Y,,,Y,,
1052666776,391,D,20220213,M,Patel,Carlos,L,3200,,Davis,AVE,,,Austin,78741,,Y,Y,Y,Y,Rep,Y,Y,Dem
1086525184,391,B,20210911,F,Williams,Patricia,Ann,7535,,McNeil,BLVD,APT,B7,Buda,78610,,,,Y,Y,Dem,,,
1034320005,392,D,20220316,M,Brown,Juan,Marie,9000,S,Palmer,ST,,,Buda,78610,,,Y,Y,Y,Dem,Y,,
1071125898,392,A,20201003,F,Clark,Isabella,R,2947,,Live Oak,AVE,UNIT,29,Del Valle,78617,,Y,,Y,Y,,,,
1009650455,392,C,20160216,F,Miller,Jennifer,R,831,S,Lakeview,CT,,,Austin,78749,,Y,Y,,,,Y,Y,Dem
1076767942,393,B,20180325,F,Hernandez,Sandra,L,2600,N,Guadalupe,DR,#,C12,Manor,78653,,Y,,,,,,,
1097003074,393,B,20230515,M,Hughes,Donald,Rose,1030,W,Meadow,CIR,,,Cedar Park,78613,,Y,Y,,,,,,
1076243022,393,A,20161227,M,Hughes,Thomas,,4212,,Guadalupe,RD,,,Austin,78704,,Y,,,Y,Dem,Y,Y,Rep
1015810423,393,D,20090827,M,King,Thomas,Rose,4978,,Anderson,TRL,,,Del Valle,78617,,Y,,Y,,,Y,Y,
1030683548,393,B,20230904,F,Nelson,Nancy,Jean,8351,W,Sunset Valley,CIR,APT,174,Leander,78641,,,,,Y,Dem,Y,,
1025922807,393,,20190911,F,Okafor,Ana,A,7415,,Braker,CIR,,,Manor,78653,S,,,,Y,Dem,Y,,
1093712074,394,B,20101206,M,Clark,Mark,Ann,1938,,Lakeview,PL,UNIT,A4,Buda,78610,S,Y,Y,Y,Y,Lib,Y,Y,Dem
1013962863,394,D,20121026,M,Hernandez,William,R,6700,N,Parmer,PL,,,Manor,78653,,,Y,Y,,,Y,Y,Rep
1044561251,394,C,20180324,M,Lee,Thomas,Paul,1400,,Cedar,WAY,,,Leander,78641,,Y,,Y,Y,,Y,,
1054793691,394,A,20080320,M,Murphy,Raymond,Kay,7100,,Anderson,ST,,,Leander,78641,,Y,Y,Y,,,,Y,Lib
1017833148,394,D,20230906,F,Wright,Mei,Kay,1411,,Palmer,BLVD,,,Del Valle,78617,,Y,,,Y,Dem,,Y,Rep
1046351171,395,,20230515,F,Cooper,Cynthia,,6298,,Howard,BLVD,,,Cedar Park,78613,,,Y,Y,Y,,Y,,
1084421628,395,A,20240612,M,Green,Adam,,2000,W,Anderson,CIR,,,Del Valle,78617,,Y,Y,Y,Y,Rep,Y,Y,Dem
1066919512,395,B,20180418,M,Jackson,Andrew,,3908,,Cesar Chavez,DR,,,Cedar Park,78613,,Y,,,Y,Dem,,Y,Dem
1008299048,395,,20110527,F,King,Sofia,,6600,,Hillside,PL,,,Austin,78702,,Y,Y,Y,,,,,
1086732472,395,C,20170415,M,Roberts,Omar,Ray,5100,,Anderson,CT,,,Cedar Park,78613,,,,,Y,Dem,Y,,
1001737959,395,B,20251226,M,Wright,Andrew,Kay,7546,,Lamar,AVE,,,Pflugerville,78660,,,Y,,Y,Rep,,,
1093857393,396,A,20250504,F,Lewis,Hannah,Paul,8100,,Spicewood Springs,LN,,,Round Rock,78681,,,,Y,Y,Dem,Y,Y,
1005821777,396,A,20151002,F,Long,Kathleen,,5300,,Howard,CIR,STE,B12,Del Valle,78617,,,,Y,Y,,Y,Y,Rep
1037772100,396,,20230222,M,Patel,Thomas,Lee,4930,,Pinewood,PKWY,,,Manor,78653,,Y,Y,Y,Y,Dem,,Y,Rep
1096553836,397,C,20091201,M,Brown,Wei,Ray,1400,N,Jollyville,ST,,,Round Rock,78681,,Y,Y,,Y,Rep,,Y,Lib
1005630210,397,D,20250616,F,Chen,Hannah,J,6500,E,Congress,ST,,,Austin,78703,,Y,Y,Y,,,Y,Y,Rep
1054203074,397,B,20120702,M,Perez,Jacob,L,500,S,Cameron,TRL,,,Austin,78741,,Y,,,,,,,
1043123325,397,,20221228,M,Sanders,John,Kay,5094,,Barton Springs,PKWY,UNIT,C7,Cedar Park,78613,,Y,,Y,Y,Dem,,Y,Lib
1048937022,398,,20240410,F,Bennett,Nancy,,2500,,Jollyville,LN,UNIT,393,Del Valle,78617,,Y,Y,,Y,Lib,,Y,
1079261343,398,,20180306,F,Taylor,Amanda,Marie,7232,,Oak,DR,,,Del Valle,78617,,Y,Y,Y,Y,Dem,Y,Y,
1091472559,398,C,20140807,F,Thomas,Maria,Grace,9400,,Nueces,PKWY,,,Cedar Park,78613,,Y,,Y,,,,,
1054478505,399,C,20130128,F,Brown,Olivia,Rose,600,S,Nueces,PL,,,Buda,78610,,,Y,Y,Y,Lib,,,
1033482843,399,C,20150120,F,Harris,Linda,A,1700,N,San Jacinto,CT,,,Del Valle,78617,,Y,,,,,Y,,
1055732378,399,B,20080216,F,Rodriguez,Patricia,,700,N,Howard,CIR,,,Buda,78610,,Y,Y,,,,Y,Y,Dem
1002183079,400,A,20111009,F,Barnes,Rebecca,,9215,W,Duval,WAY,,,Buda,78610,,,Y,,,,Y,,
1013484447,400,A,20081115,M,Perez,Kevin,Dean,138,,Burnet,AVE,,,Round Rock,78664,,Y,Y,,,,,,
1016080426,400,D,20130207,M,Watson,Adam,,5300,N,Oak,CT,,,Austin,78723,,Y,,Y,Y,Dem,Y,,
1026958339,400,B,20080118,M,Williams,Kevin,Ann,6300,S,Ben White,PKWY,,,Buda,78610,,Y,,,,,,Y,Rep
1017518513,400,,20140603,M,Wilson,Andrew,Lee,3500,,Cameron,RD,UNIT,302,Del Valle,78617,,,Y,Y,Y,Rep,,Y,Lib
1060349294,401,A,20231106,F,Brown,Rebecca,,4793,S,Dessau,RD,,,Manor,78653,,,,,Y,Dem,Y,Y,
1091237203,401,B,20190619,F,Diaz,Rebecca,J,8200,N,Burnet,PL,,,Pflugerville,78660,,Y,Y,Y,,,Y,Y,Dem
1076652087,401,A,20190220,F,Long,Grace,Marie,3500,,Manor,ST,,,Manor,78653,,Y,,Y,Y,,Y,Y,
1042690299,401,A,20200806,F,Perez,Michelle,,2653,W,Congress,CIR,APT,C6,Buda,78610,,,Y,Y,,,,Y,Rep
1000047889,401,A,20161018,F,Ross,Deborah,A,8627,N,Steck,PKWY,,,Manor,78653,,,Y,,Y,Lib,,,
1078409220,401,B,20230714,F,Smith,Jennifer,Lee,9600,,Speedway,AVE,UNIT,2A,Buda,78610,,,,Y,Y,Dem,Y,,
1078559413,402,,20170206,M,Cooper,Donald,E,6900,,Davis,CT,,,Round Rock,78681,,,,Y,,,Y,Y,Rep
1063941364,402,D,20170625,M,Cox,Samuel,,300,,Balcones,DR,APT,32B,Round Rock,78681,,Y,Y,Y,,,Y,Y,Dem
1073891040,402,B,20190914,M,Cruz,Paul,Kay,9829,,Live Oak,CT,APT,18B,Cedar Park,78613,,Y,,Y,,,Y,Y,Rep
1052961753,402,C,20081215,F,Griffin,Fatima,Dean,7905,,Wells Branch,AVE,,,Round Rock,78665,,,Y,Y,,,,Y,
1001908264,402,D,20230207,F,Kim,Stephanie,,6057,,Ridgeline,AVE,,,Pflugerville,78660,,,Y,,Y,Rep,Y,Y,Rep
1097495394,402,,20210616,F,Watson,Fatima,,7400,S,Ridgeline,DR,,,Manor,78653,,,,Y,Y,Dem,Y,Y,Rep
1042681085,404,B,20091122,F,Clark,Linda,,5923,,Bee Cave,LN,UNIT,359,Pflugerville,78660,,,Y,Y,Y,Lib,,Y,Lib
1069113885,404,D,20210909,M,Cooper,Daniel,,6500,,Red River,CIR,,,Pflugerville,78660,,Y,Y,,Y,Dem,Y,Y,Lib
1059738754,404,A,20111114,F,Moore,Isabella,Jean,557,,San Jacinto,BLVD,,,Austin,78703,,Y,Y,Y,Y,,Y,,
1081824375,404,A,20120813,M,Nguyen,Christopher,A,1367,W,Bee Cave,DR,,,Round Rock,78665,,Y,,,Y,Rep,Y,Y,Dem
1078425219,404,A,20100607,M,Young,Andrew,L,9089,,Brodie,CT,,,Del Valle,78617,,,Y,,,,Y,,
1034968928,405,C,20110805,F,Bryant,Ana,J,4780,,Escarpment,PL,APT,D12,Buda,78610,,,Y,,Y,Dem,Y,Y,Rep
1007713051,405,C,20101006,M,Campbell,Jose,Rose,8300,,Lakeview,AVE,,,Del Valle,78617,,,Y,Y,,,,Y,Rep
1019108559,405,C,20220317,M,Jackson,Steven,,422,W,Maple,DR,,,Del Valle,78617,,,Y,,,,,Y,Lib
1014487036,405,A,20090615,M,Richardson,Michael,,5058,,Maple,CT,,,Manor,78653,,Y,,Y,,,Y,,
1040550193,405,C,20170314,M,Tran,Nathan,Paul,6100,,Brodie,BLVD,#,A1,Pflugerville,78660,,,Y,Y,Y,Lib,Y,,
1013066833,406,D,20091102,F,Bryant,Carmen,,9968,,Gattis School,LN,APT,A2,Leander,78645,,Y,,Y,Y,Dem,,Y,Dem
1043740309,406,C,20131011,F,Jenkins,Angela,,9386,W,Davis,ST,,,Leander,78641,,Y,Y,Y,,,,Y,Dem
1084903235,406,C,20170826,M,Ramirez,Adam,Ann,8400,,Barton Springs,ST,,,Leander,78641,S,,Y,Y,,,,,
1055108496,406,A,20141204,F,Rivera,Sarah,,3900,,Bee Cave,AVE,,,Manor,78653,,Y,,,Y,Dem,Y,,
1049376722,407,D,20151228,F,Clark,Emily,E,5100,E,Koenig,WAY,,,Manor,78653,,Y,,,,,Y,,
1079675818,407,C,20231109,F,Davis,Patricia,R,2600,,Guadalupe,PL,,,Leander,78641,,,Y,Y,,,Y,Y,Dem
1042523241,407,D,20210520,M,Hernandez,James,Ray,1321,,Lakeview,PL,APT,408,Manor,78653,,Y,Y,Y,Y,Lib,,,
1023618552,407,C,20200302,F,Martinez,Mei,L,6000,E,Elm,DR,APT,A2,Leander,78641,,,,Y,Y,Rep,Y,,
1018455277,407,,20190606,M,Nguyen,Miguel,Rose,3000,,Spicewood Springs,BLVD,UNIT,1A,Buda,78610,,,Y,,,,,Y,Dem
1086207960,408,B,20150527,F,Bryant,Sofia,,3800,S,Nueces,AVE,,,Buda,78610,,Y,Y,,,,Y,,
1047338548,408,D,20240510,F,Lewis,Cynthia,,9005,W,University,ST,STE,37A,Pflugerville,78660,,,,Y,,,,Y,Rep
1072929556,408,,20110117,M,Sanchez,Aaron,Dean,1100,,Balcones,AVE,,,Austin,78727,,Y,Y,Y,Y,Rep,Y,,
1071890441,408,A,20251023,M,Sanders,Thomas,R,3300,,Sycamore,CIR,,,Manor,78653,,Y,Y,Y,Y,Dem,,,
1015903216,409,,20160216,M,Chen,Matthew,Paul,6900,,Lamar,PKWY,#,383,Buda,78610,,Y,,,,,,Y,Rep
1053199297,409,A,20211221,F,Perez,Kathleen,A,5200,,Congress,ST,,,Cedar Park,78613,,Y,Y,Y,Y,,Y,Y,Dem
1036120495,409,,20200324,F,Sanders,Elizabeth,Jean,2300,,San Jacinto,BLVD,,,Round Rock,78681,,Y,Y,Y,,,Y,Y,Dem
1057265242,410,D,20130221,M,Allen,John,E,4600,W,Duval,BLVD,,,Cedar Park,78613,,Y,Y,,Y,Dem,Y,Y,Dem
1009766390,410,D,20100719,M,Bryant,Samuel,E,8364,W,Parmer,PKWY,,,Leander,78641,,,Y,Y,,,Y,,
1002226994,410,D,20250707,M,Carter,Ethan,E,7221,W,Meadow,RD,,,Buda,78610,,,,,Y,Rep,Y,,
1079945807,410,B,20180428,F,Gonzalez,Ashley,Dean,4700,,Brodie,CIR,,,Buda,78610,,,Y,,Y,Rep,,,
1086080976,410,A,20210704,F,Patel,Laura,A,3400,,Sunset Valley,CT,,,Round Rock,78665,,Y,Y,,,,Y,,
1042730135,410,A,20241213,M,Patel,Mark,Dean,5270,,Jollyville,TRL,,,Round Rock,78681,,,,Y,,,,Y,Lib
1055302922,410,A,20091119,M,Ramos,Richard,,8342,,Jollyville,ST,APT,12B,Austin,78753,,Y,,,Y,Rep,Y,Y,Dem
1030611246,410,D,20250504,F,Rodriguez,Carmen,Paul,993,,Airport,BLVD,,,Manor,78653,,Y,,Y,Y,Dem,Y,Y,Dem
1067017791,410,,20130107,M,Sanchez,Mark,Dean,2713,N,Sunset Valley,RD,,,Pflugerville,78660,,Y,Y,,Y,Rep,Y,,
1021175081,411,B,20250611,F,Clark,Susan,J,5065,N,Braker,CIR,,,Pflugerville,78660,,Y,Y,Y,,,Y,,
1083040211,411,,20130111,M,Okafor,Nathan,J,7600,,Wells Branch,WAY,UNIT,E2,Cedar Park,78613,,Y,,Y,Y,Dem,Y,Y,Dem
1047951552,412,,20200107,F,Anderson,Mei,,500,E,Maple,ST,,,Del Valle,78617,,Y,,Y,Y,Rep,Y,Y,Dem
1079817099,412,,20100627,M,Butler,Juan,Ray,2800,,Cesar Chavez,CIR,,,Austin,78703,S,Y,,Y,,,Y,,
1058141830,412,,20171101,F,Garcia,Linda,Marie,994,E,Dessau,PKWY,,,Round Rock,78665,,,,,Y,Dem,Y,Y,
1070060556,412,A,20150806,M,Jackson,Nathan,Ann,4700,,Duval,LN,,,Leander,78645,,Y,Y,Y,,,Y,,
1082525402,412,D,20150523,F,Patel,Carmen,E,9739,,Metric,AVE,STE,140,Cedar Park,78613,S,,Y,Y,,,Y,Y,Dem
1085989372,412,,20110612,F,Simmons,Michelle,E,2177,,Metric,ST,,,Austin,78727,,Y,,Y,Y,,Y,Y,Dem
1065982259,413,,20200706,M,Gomez,Joshua,Ann,8432,N,Live Oak,ST,UNIT,4A,Cedar Park,78613,,,Y,Y,,,Y,Y,Rep
1080991331,413,C,20220704,M,Miller,Charles,,9100,,Braker,WAY,#,A2,Cedar Park,78613,,,,,,,,Y,Rep
1033221943,413,D,20190715,M,Rodriguez,Aaron,Lee,3754,,McNeil,CT,,,Round Rock,78665,,Y,Y,Y,Y,Rep,,Y,Lib
1074395700,413,B,20211007,F,Thomas,Jennifer,Ray,4966,,Hillside,TRL,,,Manor,78653,,,Y,,,,,Y,Rep
1073629061,414,C,20181120,F,Bryant,Rebecca,Ann,5200,,Ridgeline,LN,,,Buda,78610,S,,,,,,,Y,Rep
1077712221,414,B,20180628,F,Bryant,Sofia,Jean,3600,W,Speedway,LN,,,Buda,78610,,,Y,Y,Y,Dem,Y,Y,
1057503353,414,C,20160706,F,Lewis,Melissa,Lee,1867,,Airport,WAY,,,Buda,78610,,,,Y,,,Y,Y,Rep
1069388065,414,A,20200423,F,Wright,Angela,A,7600,,Davis,DR,,,Buda,78610,,Y,,Y,,,,Y,Lib
1003698227,415,D,20231212,F,Murphy,Kathleen,E,8028,,Red River,WAY,,,Pflugerville,78660,,,,Y,,,Y,Y,Dem
1057833573,415,B,20130626,F,Thompson,Grace,Rose,5100,E,Rio Grande,CT,,,Buda,78610,,Y,Y,,Y,Rep,Y,,
1002842243,416,C,20120312,F,Chen,Melissa,Jean,9085,,Oak,WAY,UNIT,34B,Cedar Park,78613,,,Y,Y,,,Y,Y,Rep
1052218133,416,B,20230810,F,Robinson,Betty,Grace,9307,,Palmer,ST,,,Buda,78610,,,,,Y,Rep,,Y,
1015041712,416,B,20080107,F,White,Fatima,Rose,612,E,Jollyville,LN,,,Austin,78717,,Y,,,,,Y,Y,Dem
1079968989,417,A,20250107,M,Gray,Henry,Rose,8100,S,Sunset Valley,CIR,,,Leander,78641,,,Y,Y,Y,,,,
1022544805,417,,20110101,M,Hernandez,Daniel,R,6400,S,Barton Springs,RD,,,Austin,78702,,,Y,Y,,,,,
1066887680,417,B,20191008,F,Nguyen,Melissa,,656,,Oltorf,ST,,,Del Valle,78617,,,,Y,,,Y,Y,Dem
1069902540,418,C,20100224,F,Abbott,Stephanie,Kay,3841,,Palmer,RD,,,Pflugerville,78660,,,Y,Y,Y,Rep,,,
1024472413,418,,20120801,M,Robinson,Christopher,,9775,,Parmer,AVE,,,Cedar Park,78613,S,,,Y,Y,Dem,,,
1038903705,418,D,20101116,F,Scott,Elizabeth,E,4500,W,Nueces,WAY,,,Buda,78610,,,Y,Y,,,Y,Y,Rep
1052126176,418,,20230117,F,Simmons,Sarah,Paul,9300,,Spicewood Springs,CIR,,,Buda,78610,,,,Y,Y,Rep,,,
1085424207,418,,20150812,M,Torres,Michael,Grace,5920,W,Speedway,TRL,,,Pflugerville,78660,,Y,,,,,Y,Y,Rep
1070619531,419,B,20230828,M,Abbott,Luis,,1604,S,Spicewood Springs,WAY,,,Round Rock,78681,,,,,Y,Rep,,Y,Rep
1071038848,419,C,20090626,F,Bennett,Linda,Rose,9778,,Guadalupe,ST,,,Leander,78641,,,,Y,,,Y,,
1084141097,419,A,20211222,F,King,Sofia,Ann,2651,W,Airport,PL,,,Cedar Park,78613,,,,Y,,,Y,,
1026512639,420,B,20150217,F,Carter,Olivia,,6706,S,Oak,PL,,,Manor,78653,,Y,,,Y,Dem,Y,Y,Rep
1027857738,420,D,20130328,F,Chen,Mary,Lee,8340,E,Rio Grande,ST,,,Round Rock,78665,,,Y,,Y,Dem,,,
1084604179,420,D,20230124,F,Martinez,Angela,R,4100,S,Riverside,CT,,,Buda,78610,,,,,,,,Y,Rep
1052900576,420,C,20120715,F,Nguyen,Emily,M,4572,W,Bee Cave,TRL,,,Austin,78701,,,Y,Y,,,,Y,Lib
1084918941,420,,20100828,F,Ramirez,Kathleen,R,4400,S,Elm,DR,,,Pflugerville,78660,,,Y,Y,Y,Dem,Y,Y,Rep
1043537848,420,,20130525,F,Ramirez,Laura,M,8133,E,Pinewood,ST,,,Buda,78610,,,,,Y,Dem,Y,,
1037320712,420,B,20150623,F,Wilson,Emily,,200,,Davis,RD,,,Pflugerville,78660,,,,,,,Y,Y,Dem
1059091432,421,A,20200722,M,Hughes,David,M,7264,,Cesar Chavez,PL,,,Manor,78653,,,Y,Y,,,Y,,
1042377892,421,,20150817,F,Miller,Amanda,,198,,San Jacinto,TRL,,,Austin,78727,S,Y,Y,Y,Y,,,,
1082585232,421,D,20091013,M,Mitchell,Wei,M,7172,E,Wells Branch,AVE,,,Austin,78741,,Y,Y,Y,Y,Dem,,Y,Rep
1063959839,421,,20120722,M,Nguyen,David,Marie,8935,,Barton Springs,ST,,,Del Valle,78617,,Y,,Y,,,Y,,
1081139861,421,B,20090407,F,Nguyen,Mei,Kay,2240,S,Jollyville,TRL,,,Del Valle,78617,,Y,Y,Y,,,Y,,
1035772249,421,C,20130707,F,Sanchez,Barbara,M,5300,W,Magnolia,PL,,,Austin,78731,,Y,Y,Y,Y,Dem,Y,Y,Lib
1011710881,422,A,20210224,F,Mitchell,Michelle,A,500,,Maple,ST,,,Del Valle,78617,,Y,,Y,Y,Rep,Y,,
1030414147,422,D,20250903,F,Nelson,Rebecca,Paul,5504,,Lamar,AVE,,,Buda,78610,,,,,Y,Lib,Y,,
1052127330,422,A,20101202,F,Nguyen,Margaret,Paul,1402,W,Manor,CIR,UNIT,13B,Manor,78653,,Y,Y,Y,Y,Rep,Y,Y,Dem
1046953601,423,A,20150416,F,Gray,Amy,R,6400,N,Sunset Valley,DR,,,Del Valle,78617,,Y,Y,Y,,,,,
1025460045,423,B,20170709,M,Moore,Sean,Lee,2900,N,Escarpment,TRL,,,Austin,78748,,,Y,Y,,,,Y,Lib
1052835545,423,,20150727,M,Reyes,Samuel,Kay,1794,,Congress,TRL,,,Cedar Park,78613,,,Y,,Y,Lib,,Y,Lib
1090840291,423,A,20160212,F,Rivera,Fatima,Paul,2800,S,Metric,RD,,,Austin,78749,,,Y,Y,Y,,Y,,
1019835038,423,B,20140120,F,White,Rosa,Ann,7300,,Maple,WAY,,,Cedar Park,78613,,Y,,Y,Y,,,,
1067657900,423,B,20170910,M,Wood,William,Paul,8800,,Manor,PL,#,29B,Austin,78722,,,,,Y,Rep,,Y,Dem
1074275373,424,,20140408,M,Bailey,Daniel,Kay,5100,,Bee Cave,RD,,,Round Rock,78681,,Y,Y,,Y,Rep,,Y,
1001306408,424,,20130426,M,Cox,Samuel,M,7300,,Ridgeline,DR,,,Leander,78641,,Y,Y,Y,,,Y,Y,
1026842068,424,A,20210906,M,Lee,Donald,Marie,5901,,Guadalupe,LN,,,Cedar Park,78613,,,Y,Y,,,Y,,
1036920614,424,C,20241006,M,Peterson,Wei,Dean,3068,,Jollyville,DR,,,Del Valle,78617,,,Y,Y,Y,Dem,Y,Y,Rep
1086996245,424,C,20150614,F,Wilson,Olivia,,6201,W,Ridgeline,PL,,,Round Rock,78681,,Y,Y,Y,,,,,
1055916864,425,A,20080707,M,Clark,Joseph,Rose,8171,,Speedway,DR,,,Austin,78753,,,Y,,Y,,Y,,
1060306083,425,D,20090601,F,Griffin,Sandra,Ray,2000,,Rio Grande,PL,,,Leander,78641,,,,,Y,,Y,,
1079359540,425,B,20230228,F,Nguyen,Michelle,Lee,6200,W,Hillside,AVE,,,Leander,78645,,,Y,,Y,Lib,Y,Y,Rep
1082708113,425,C,20210801,M,Richardson,David,Dean,3600,N,Lamar,DR,,,Pflugerville,78660,,,Y,Y,Y,Dem,Y,Y,Dem
1099054421,425,A,20111017,F,Robinson,Michelle,Dean,2500,,Oltorf,LN,,,Cedar Park,78613,S,Y,Y,Y,,,Y,,
1009498955,425,B,20130510,F,Simmons,Karen,Ann,8075,N,Far West,RD,,,Del Valle,78617,,Y,,Y,,,,Y,Dem
1029815856,425,D,20180907,M,Taylor,Carlos,E,6700,S,Sycamore,CT,,,Austin,78703,,Y,Y,Y,Y,Lib,Y,,
1087226639,426,B,20210205,M,Baker,Nathan,Marie,6343,E,Duval,TRL,UNIT,10A,Leander,78645,,,Y,Y,,,Y,,
1053793003,426,A,20100123,M,Garcia,Jacob,,6030,S,William Cannon,ST,,,Leander,78645,,Y,Y,Y,,,,Y,
1033305389,426,,20171113,F,Gomez,Maria,E,3617,S,Spicewood Springs,AVE,,,Leander,78641,,,Y,,,,,,
1014715147,426,C,20130224,F,Kelly,Laura,Kay,2818,W,McNeil,CIR,,,Buda,78610,,,Y,,,,Y,Y,Rep
1099296994,426,C,20250419,F,Price,Susan,M,5099,,Bee Cave,PL,STE,14B,Round Rock,78664,,Y,,Y,Y,,,,
1021088005,426,,20241202,F,Wright,Isabella,J,8530,,Red River,TRL,,,Austin,78702,S,,,,,,Y,Y,Rep
1030709760,427,,20140117,F,Brooks,Melissa,E,3428,S,Wells Branch,RD,,,Round Rock,78681,,Y,Y,Y,,,Y,Y,Rep
1038607475,427,C,20170322,M,Clark,Aaron,E,6851,,Dessau,ST,,,Del Valle,78617,,Y,Y,Y,Y,Rep,,Y,Rep
1093356059,427,,20140418,F,Davis,Lisa,Jean,5000,,Jollyville,PL,,,Manor,78653,,Y,Y,,,,Y,Y,Rep
1066980452,427,,20210322,M,Diaz,Christopher,,6996,E,Jollyville,AVE,,,Del Valle,78617,,Y,Y,Y,,,,Y,Rep
1053475648,427,A,20221002,M,Foster,Ethan,J,7152,N,Live Oak,ST,,,Manor,78653,,Y,Y,Y,,,,Y,Dem
1061082910,427,,20131220,M,Martinez,Adam,Kay,9110,,Ridgeline,RD,#,E9,Austin,78701,,Y,Y,,Y,Dem,Y,Y,Rep
1064620386,427,C,20160308,M,Peterson,Juan,Rose,7400,,William Cannon,WAY,APT,C6,Buda,78610,,Y,Y,Y,Y,Dem,,Y,Dem
1007274950,427,C,20220412,M,Price,James,Rose,2353,,Far West,PL,UNIT,53,Austin,78702,,Y,,,,,Y,,
1093473551,427,D,20101225,M,Robinson,Richard,Lee,5300,,Cameron,PL,,,Leander,78641,,,,,,,,,
1013747815,427,,20200210,M,Watson,Henry,Rose,6977,,Airport,PKWY,,,Pflugerville,78660,,Y,Y,,Y,,Y,,
1074795927,428,D,20091021,F,Baker,Jennifer,Lee,6700,S,Elm,PKWY,,,Del Valle,78617,,Y,,Y,Y,Rep,Y,Y,Dem
1047987234,428,B,20091012,M,Butler,Nathan,,1319,,Live Oak,BLVD,,,Manor,78653,,Y,,,Y,,,,
1014747147,428,B,20210614,M,Carter,Sean,Grace,7700,E,Guadalupe,WAY,,,Manor,78653,,,Y,Y,Y,,Y,Y,Lib
1003240047,428,D,20200819,M,Cruz,William,E,6600,,Riverside,LN,,,Del Valle,78617,,Y,,Y,,,,Y,
1072162934,428,B,20180418,F,Hughes,Maria,Ray,1500,,Dessau,LN,,,Manor,78653,,Y,Y,Y,Y,Lib,Y,Y,Rep
1079065600,428,,20130401,M,Jackson,James,E,9149,,Dessau,BLVD,,,Leander,78641,,,Y,Y,Y,Dem,,,
